"GISJOIN","YEAR","REGIONA","DIVISIONA","STATE","STATEA","COUNTY","COUNTYA","COUSUBA","PLACEA","TRACTA","BLKGRPA","CONCITA","AIANHHA","RES_ONLYA","TRUSTA","AITSCEA","ANRCA","CBSAA","CSAA","METDIVA","NECTAA","CNECTAA","NECTADIVA","UAA","CDCURRA","SLDUA","SLDLA","SUBMCDA","SDELMA","SDSECA","SDUNIA","PUMA5A","BTTRA","BTBGA","NAME_E","JOIE001","NAME_M","JOIM001"
"G3400170","2006-2010",NA,NA,"New Jersey",34,"Hudson",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hudson County, New Jersey",55275,"Hudson County, New Jersey",853
"G3400190","2006-2010",NA,NA,"New Jersey",34,"Hunterdon",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunterdon County, New Jersey",100980,"Hunterdon County, New Jersey",2438
"G3400210","2006-2010",NA,NA,"New Jersey",34,"Mercer",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mercer County, New Jersey",71217,"Mercer County, New Jersey",1289
"G3400230","2006-2010",NA,NA,"New Jersey",34,"Middlesex",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middlesex County, New Jersey",77615,"Middlesex County, New Jersey",858
"G3400250","2006-2010",NA,NA,"New Jersey",34,"Monmouth",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monmouth County, New Jersey",82265,"Monmouth County, New Jersey",1003
"G3400270","2006-2010",NA,NA,"New Jersey",34,"Morris",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morris County, New Jersey",96747,"Morris County, New Jersey",1366
"G3400290","2006-2010",NA,NA,"New Jersey",34,"Ocean",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ocean County, New Jersey",59620,"Ocean County, New Jersey",714
"G3400310","2006-2010",NA,NA,"New Jersey",34,"Passaic",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Passaic County, New Jersey",54944,"Passaic County, New Jersey",1164
"G3400330","2006-2010",NA,NA,"New Jersey",34,"Salem",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salem County, New Jersey",59441,"Salem County, New Jersey",2217
"G3400350","2006-2010",NA,NA,"New Jersey",34,"Somerset",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somerset County, New Jersey",97440,"Somerset County, New Jersey",1679
"G3400370","2006-2010",NA,NA,"New Jersey",34,"Sussex",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sussex County, New Jersey",83089,"Sussex County, New Jersey",1691
"G3400390","2006-2010",NA,NA,"New Jersey",34,"Union",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Union County, New Jersey",66791,"Union County, New Jersey",959
"G3400410","2006-2010",NA,NA,"New Jersey",34,"Warren",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warren County, New Jersey",71364,"Warren County, New Jersey",1878
"G3500010","2006-2010",NA,NA,"New Mexico",35,"Bernalillo",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bernalillo County, New Mexico",47481,"Bernalillo County, New Mexico",651
"G3500030","2006-2010",NA,NA,"New Mexico",35,"Catron",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catron County, New Mexico",31914,"Catron County, New Mexico",5244
"G3500050","2006-2010",NA,NA,"New Mexico",35,"Chaves",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chaves County, New Mexico",37524,"Chaves County, New Mexico",1771
"G3500060","2006-2010",NA,NA,"New Mexico",35,"Cibola",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cibola County, New Mexico",37361,"Cibola County, New Mexico",2886
"G3500070","2006-2010",NA,NA,"New Mexico",35,"Colfax",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colfax County, New Mexico",39216,"Colfax County, New Mexico",3034
"G3500090","2006-2010",NA,NA,"New Mexico",35,"Curry",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Curry County, New Mexico",38090,"Curry County, New Mexico",2036
"G3500110","2006-2010",NA,NA,"New Mexico",35,"De Baca",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"De Baca County, New Mexico",30643,"De Baca County, New Mexico",4874
"G3500130","2006-2010",NA,NA,"New Mexico",35,"Dona Ana",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doña Ana County, New Mexico",36657,"Doña Ana County, New Mexico",1312
"G3500150","2006-2010",NA,NA,"New Mexico",35,"Eddy",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eddy County, New Mexico",46583,"Eddy County, New Mexico",2728
"G3500170","2006-2010",NA,NA,"New Mexico",35,"Grant",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grant County, New Mexico",36591,"Grant County, New Mexico",2280
"G3500190","2006-2010",NA,NA,"New Mexico",35,"Guadalupe",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guadalupe County, New Mexico",28488,"Guadalupe County, New Mexico",5021
"G3500210","2006-2010",NA,NA,"New Mexico",35,"Harding",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harding County, New Mexico",33750,"Harding County, New Mexico",7340
"G3500230","2006-2010",NA,NA,"New Mexico",35,"Hidalgo",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hidalgo County, New Mexico",36733,"Hidalgo County, New Mexico",6292
"G3500250","2006-2010",NA,NA,"New Mexico",35,"Lea",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lea County, New Mexico",43910,"Lea County, New Mexico",2187
"G3500270","2006-2010",NA,NA,"New Mexico",35,"Lincoln",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lincoln County, New Mexico",43750,"Lincoln County, New Mexico",3689
"G3500280","2006-2010",NA,NA,"New Mexico",35,"Los Alamos",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Los Alamos County, New Mexico",103643,"Los Alamos County, New Mexico",4094
"G3500290","2006-2010",NA,NA,"New Mexico",35,"Luna",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luna County, New Mexico",27997,"Luna County, New Mexico",2564
"G3500310","2006-2010",NA,NA,"New Mexico",35,"McKinley",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"McKinley County, New Mexico",31335,"McKinley County, New Mexico",1661
"G3500330","2006-2010",NA,NA,"New Mexico",35,"Mora",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mora County, New Mexico",37784,"Mora County, New Mexico",3789
"G3500350","2006-2010",NA,NA,"New Mexico",35,"Otero",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Otero County, New Mexico",39615,"Otero County, New Mexico",1570
"G3500370","2006-2010",NA,NA,"New Mexico",35,"Quay",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quay County, New Mexico",28773,"Quay County, New Mexico",2951
"G3500390","2006-2010",NA,NA,"New Mexico",35,"Rio Arriba",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio Arriba County, New Mexico",41437,"Rio Arriba County, New Mexico",3100
"G3500410","2006-2010",NA,NA,"New Mexico",35,"Roosevelt",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roosevelt County, New Mexico",37762,"Roosevelt County, New Mexico",4492
"G3500430","2006-2010",NA,NA,"New Mexico",35,"Sandoval",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sandoval County, New Mexico",57158,"Sandoval County, New Mexico",1689
"G3500450","2006-2010",NA,NA,"New Mexico",35,"San Juan",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"San Juan County, New Mexico",46189,"San Juan County, New Mexico",1294
"G3500470","2006-2010",NA,NA,"New Mexico",35,"San Miguel",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"San Miguel County, New Mexico",32213,"San Miguel County, New Mexico",3396
"G3500490","2006-2010",NA,NA,"New Mexico",35,"Santa Fe",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santa Fe County, New Mexico",52696,"Santa Fe County, New Mexico",1411
"G3500510","2006-2010",NA,NA,"New Mexico",35,"Sierra",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sierra County, New Mexico",25583,"Sierra County, New Mexico",2433
"G3500530","2006-2010",NA,NA,"New Mexico",35,"Socorro",53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Socorro County, New Mexico",33284,"Socorro County, New Mexico",3259
"G3500550","2006-2010",NA,NA,"New Mexico",35,"Taos",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taos County, New Mexico",35441,"Taos County, New Mexico",2388
"G3500570","2006-2010",NA,NA,"New Mexico",35,"Torrance",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Torrance County, New Mexico",37117,"Torrance County, New Mexico",3260
"G3500590","2006-2010",NA,NA,"New Mexico",35,"Union",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Union County, New Mexico",39975,"Union County, New Mexico",4844
"G3500610","2006-2010",NA,NA,"New Mexico",35,"Valencia",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Valencia County, New Mexico",42044,"Valencia County, New Mexico",1656
"G3600010","2006-2010",NA,NA,"New York",36,"Albany",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albany County, New York",56090,"Albany County, New York",1147
"G3600030","2006-2010",NA,NA,"New York",36,"Allegany",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allegany County, New York",41305,"Allegany County, New York",1116
"G3600050","2006-2010",NA,NA,"New York",36,"Bronx",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bronx County, New York",34264,"Bronx County, New York",474
"G3600070","2006-2010",NA,NA,"New York",36,"Broome",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Broome County, New York",44457,"Broome County, New York",861
"G3600090","2006-2010",NA,NA,"New York",36,"Cattaraugus",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cattaraugus County, New York",42466,"Cattaraugus County, New York",1079
"G3600110","2006-2010",NA,NA,"New York",36,"Cayuga",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cayuga County, New York",48415,"Cayuga County, New York",1409
"G3600130","2006-2010",NA,NA,"New York",36,"Chautauqua",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chautauqua County, New York",40639,"Chautauqua County, New York",1127
"G3600150","2006-2010",NA,NA,"New York",36,"Chemung",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chemung County, New York",44502,"Chemung County, New York",1804
"G3600170","2006-2010",NA,NA,"New York",36,"Chenango",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chenango County, New York",43943,"Chenango County, New York",1568
"G3600190","2006-2010",NA,NA,"New York",36,"Clinton",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clinton County, New York",47489,"Clinton County, New York",2643
"G3600210","2006-2010",NA,NA,"New York",36,"Columbia",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Columbia County, New York",55546,"Columbia County, New York",3256
"G3600230","2006-2010",NA,NA,"New York",36,"Cortland",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cortland County, New York",45338,"Cortland County, New York",2131
"G3600250","2006-2010",NA,NA,"New York",36,"Delaware",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Delaware County, New York",42967,"Delaware County, New York",2866
"G3600270","2006-2010",NA,NA,"New York",36,"Dutchess",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dutchess County, New York",69838,"Dutchess County, New York",1465
"G3600290","2006-2010",NA,NA,"New York",36,"Erie",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erie County, New York",47372,"Erie County, New York",525
"G3600310","2006-2010",NA,NA,"New York",36,"Essex",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Essex County, New York",45216,"Essex County, New York",2140
"G3600330","2006-2010",NA,NA,"New York",36,"Franklin",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Franklin County, New York",42050,"Franklin County, New York",1795
"G3600350","2006-2010",NA,NA,"New York",36,"Fulton",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fulton County, New York",43240,"Fulton County, New York",1904
"G3600370","2006-2010",NA,NA,"New York",36,"Genesee",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genesee County, New York",49750,"Genesee County, New York",1737
"G3600390","2006-2010",NA,NA,"New York",36,"Greene",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greene County, New York",46235,"Greene County, New York",1752
"G3600410","2006-2010",NA,NA,"New York",36,"Hamilton",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hamilton County, New York",49557,"Hamilton County, New York",4406
"G3600430","2006-2010",NA,NA,"New York",36,"Herkimer",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herkimer County, New York",42318,"Herkimer County, New York",1427
"G3600450","2006-2010",NA,NA,"New York",36,"Jefferson",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jefferson County, New York",43410,"Jefferson County, New York",957
"G3600470","2006-2010",NA,NA,"New York",36,"Kings",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kings County, New York",43567,"Kings County, New York",444
"G3600490","2006-2010",NA,NA,"New York",36,"Lewis",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lewis County, New York",42846,"Lewis County, New York",1786
"G3600510","2006-2010",NA,NA,"New York",36,"Livingston",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Livingston County, New York",51690,"Livingston County, New York",1505
"G3600530","2006-2010",NA,NA,"New York",36,"Madison",53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madison County, New York",53345,"Madison County, New York",1845
"G3600550","2006-2010",NA,NA,"New York",36,"Monroe",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monroe County, New York",51303,"Monroe County, New York",549
"G3600570","2006-2010",NA,NA,"New York",36,"Montgomery",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montgomery County, New York",42603,"Montgomery County, New York",1915
"G3600590","2006-2010",NA,NA,"New York",36,"Nassau",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nassau County, New York",93613,"Nassau County, New York",921
"G3600610","2006-2010",NA,NA,"New York",36,"New York",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York County, New York",64971,"New York County, New York",675
"G3600630","2006-2010",NA,NA,"New York",36,"Niagara",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Niagara County, New York",45964,"Niagara County, New York",1033
"G3600650","2006-2010",NA,NA,"New York",36,"Oneida",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oneida County, New York",46708,"Oneida County, New York",962
"G3600670","2006-2010",NA,NA,"New York",36,"Onondaga",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Onondaga County, New York",50676,"Onondaga County, New York",689
"G3600690","2006-2010",NA,NA,"New York",36,"Ontario",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ontario County, New York",56468,"Ontario County, New York",1225
"G3600710","2006-2010",NA,NA,"New York",36,"Orange",71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orange County, New York",69523,"Orange County, New York",1581
"G3600730","2006-2010",NA,NA,"New York",36,"Orleans",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orleans County, New York",48063,"Orleans County, New York",2092
"G3600750","2006-2010",NA,NA,"New York",36,"Oswego",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oswego County, New York",45333,"Oswego County, New York",1458
"G3600770","2006-2010",NA,NA,"New York",36,"Otsego",77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Otsego County, New York",45268,"Otsego County, New York",1448
"G3600790","2006-2010",NA,NA,"New York",36,"Putnam",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Putnam County, New York",89218,"Putnam County, New York",2953
"G3600810","2006-2010",NA,NA,"New York",36,"Queens",81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Queens County, New York",55291,"Queens County, New York",482
"G3600830","2006-2010",NA,NA,"New York",36,"Rensselaer",83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rensselaer County, New York",54152,"Rensselaer County, New York",1261
"G3600850","2006-2010",NA,NA,"New York",36,"Richmond",85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richmond County, New York",71084,"Richmond County, New York",1130
"G3600870","2006-2010",NA,NA,"New York",36,"Rockland",87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rockland County, New York",82534,"Rockland County, New York",1943
"G3600890","2006-2010",NA,NA,"New York",36,"St. Lawrence",89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"St. Lawrence County, New York",42303,"St. Lawrence County, New York",1489
"G3600910","2006-2010",NA,NA,"New York",36,"Saratoga",91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saratoga County, New York",65100,"Saratoga County, New York",1168
"G3600930","2006-2010",NA,NA,"New York",36,"Schenectady",93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schenectady County, New York",55188,"Schenectady County, New York",1315
"G3600950","2006-2010",NA,NA,"New York",36,"Schoharie",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schoharie County, New York",50864,"Schoharie County, New York",1792
"G3600970","2006-2010",NA,NA,"New York",36,"Schuyler",97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schuyler County, New York",47404,"Schuyler County, New York",2220
