"","GEOID","NAME","variable","value"
"2203","27055","Houston County, Minnesota","P002001",19027
"2204","27059","Isanti County, Minnesota","P002001",37816
"2205","27061","Itasca County, Minnesota","P002001",45058
"2206","27071","Koochiching County, Minnesota","P002001",13311
"2207","13221","Oglethorpe County, Georgia","P002001",14899
"2208","13223","Paulding County, Georgia","P002001",142324
"2209","13231","Pike County, Georgia","P002001",17869
"2210","13233","Polk County, Georgia","P002001",41475
"2211","13225","Peach County, Georgia","P002001",27695
"2212","13227","Pickens County, Georgia","P002001",29431
"2213","13229","Pierce County, Georgia","P002001",18758
"2214","27063","Jackson County, Minnesota","P002001",10266
"2215","27065","Kanabec County, Minnesota","P002001",16239
"2216","27067","Kandiyohi County, Minnesota","P002001",42239
"2217","27069","Kittson County, Minnesota","P002001",4552
"2218","27083","Lyon County, Minnesota","P002001",25857
"2219","27073","Lac qui Parle County, Minnesota","P002001",7259
"2220","27075","Lake County, Minnesota","P002001",10866
"2221","27077","Lake of the Woods County, Minnesota","P002001",4045
"2222","27079","Le Sueur County, Minnesota","P002001",27703
"2223","27081","Lincoln County, Minnesota","P002001",5896
"2224","27095","Mille Lacs County, Minnesota","P002001",26097
"2225","22039","Evangeline Parish, Louisiana","P002001",33984
"2226","22041","Franklin Parish, Louisiana","P002001",20767
"2227","22049","Jackson Parish, Louisiana","P002001",16274
"2228","22051","Jefferson Parish, Louisiana","P002001",432552
"2229","22043","Grant Parish, Louisiana","P002001",22309
"2230","22045","Iberia Parish, Louisiana","P002001",73240
"2231","22047","Iberville Parish, Louisiana","P002001",33387
"2232","22053","Jefferson Davis Parish, Louisiana","P002001",31594
"2233","22055","Lafayette Parish, Louisiana","P002001",221578
"2234","22069","Natchitoches Parish, Louisiana","P002001",39566
"2235","22059","La Salle Parish, Louisiana","P002001",14890
"2236","22061","Lincoln Parish, Louisiana","P002001",46735
"2237","22063","Livingston Parish, Louisiana","P002001",128026
"2238","22065","Madison Parish, Louisiana","P002001",12093
"2239","22067","Morehouse Parish, Louisiana","P002001",27979
"2240","22091","St. Helena Parish, Louisiana","P002001",11203
"2241","22071","Orleans Parish, Louisiana","P002001",343829
"2242","22073","Ouachita Parish, Louisiana","P002001",153720
"2243","22075","Plaquemines Parish, Louisiana","P002001",23042
"2244","22077","Pointe Coupee Parish, Louisiana","P002001",22802
"2245","22079","Rapides Parish, Louisiana","P002001",131613
"2246","22081","Red River Parish, Louisiana","P002001",9091
"2247","22083","Richland Parish, Louisiana","P002001",20725
"2248","22085","Sabine Parish, Louisiana","P002001",24233
"2249","22089","St. Charles Parish, Louisiana","P002001",52780
"2250","22087","St. Bernard Parish, Louisiana","P002001",35897
"2251","22103","St. Tammany Parish, Louisiana","P002001",233740
"2252","22093","St. James Parish, Louisiana","P002001",22102
"2253","22095","St. John the Baptist Parish, Louisiana","P002001",45924
"2254","22097","St. Landry Parish, Louisiana","P002001",83384
"2255","22099","St. Martin Parish, Louisiana","P002001",52160
"2256","22101","St. Mary Parish, Louisiana","P002001",54650
"2257","22119","Webster Parish, Louisiana","P002001",41207
"2258","22105","Tangipahoa Parish, Louisiana","P002001",121097
"2259","22107","Tensas Parish, Louisiana","P002001",5252
"2260","22109","Terrebonne Parish, Louisiana","P002001",111860
"2261","22111","Union Parish, Louisiana","P002001",22721
"2262","22113","Vermilion Parish, Louisiana","P002001",57999
"2263","22115","Vernon Parish, Louisiana","P002001",52334
"2264","22117","Washington Parish, Louisiana","P002001",47168
"2265","42101","Philadelphia County, Pennsylvania","P002001",1526006
"2266","42103","Pike County, Pennsylvania","P002001",57369
"2267","42129","Westmoreland County, Pennsylvania","P002001",365169
"2268","22127","Winn Parish, Louisiana","P002001",15313
"2269","42105","Potter County, Pennsylvania","P002001",17457
"2270","42107","Schuylkill County, Pennsylvania","P002001",148289
"2271","42109","Snyder County, Pennsylvania","P002001",39702
"2272","42111","Somerset County, Pennsylvania","P002001",77742
"2273","42113","Sullivan County, Pennsylvania","P002001",6428
"2274","42115","Susquehanna County, Pennsylvania","P002001",43356
"2275","42117","Tioga County, Pennsylvania","P002001",41981
"2276","42119","Union County, Pennsylvania","P002001",44947
"2277","42121","Venango County, Pennsylvania","P002001",54984
"2278","42123","Warren County, Pennsylvania","P002001",41815
"2279","42125","Washington County, Pennsylvania","P002001",207820
"2280","42131","Wyoming County, Pennsylvania","P002001",28276
"2281","42127","Wayne County, Pennsylvania","P002001",52822
"2282","45009","Bamberg County, South Carolina","P002001",15987
"2283","42133","York County, Pennsylvania","P002001",434972
"2284","44001","Bristol County, Rhode Island","P002001",49875
"2285","27085","McLeod County, Minnesota","P002001",36651
"2286","27087","Mahnomen County, Minnesota","P002001",5413
"2287","27089","Marshall County, Minnesota","P002001",9439
"2288","27091","Martin County, Minnesota","P002001",20840
"2289","27093","Meeker County, Minnesota","P002001",23300
"2290","27115","Pine County, Minnesota","P002001",29750
"2291","27097","Morrison County, Minnesota","P002001",33198
"2292","27099","Mower County, Minnesota","P002001",39163
"2293","27101","Murray County, Minnesota","P002001",8725
"2294","27103","Nicollet County, Minnesota","P002001",32727
"2295","27105","Nobles County, Minnesota","P002001",21378
"2296","27107","Norman County, Minnesota","P002001",6852
"2297","27109","Olmsted County, Minnesota","P002001",144248
"2298","27111","Otter Tail County, Minnesota","P002001",57303
"2299","27117","Pipestone County, Minnesota","P002001",9596
"2300","27113","Pennington County, Minnesota","P002001",13930
"2301","27133","Rock County, Minnesota","P002001",9687
"2302","27119","Polk County, Minnesota","P002001",31600
"2303","27121","Pope County, Minnesota","P002001",10995
"2304","27123","Ramsey County, Minnesota","P002001",508640
"2305","27125","Red Lake County, Minnesota","P002001",4089
"2306","27127","Redwood County, Minnesota","P002001",16059
"2307","27129","Renville County, Minnesota","P002001",15730
"2308","27131","Rice County, Minnesota","P002001",64142
"2309","27145","Stearns County, Minnesota","P002001",150642
"2310","27135","Roseau County, Minnesota","P002001",15629
"2311","27137","St. Louis County, Minnesota","P002001",200226
"2312","27139","Scott County, Minnesota","P002001",129928
"2313","27141","Sherburne County, Minnesota","P002001",88499
"2314","27143","Sibley County, Minnesota","P002001",15226
"2315","27157","Wabasha County, Minnesota","P002001",21676
"2316","27147","Steele County, Minnesota","P002001",36576
"2317","27149","Stevens County, Minnesota","P002001",9726
"2318","27151","Swift County, Minnesota","P002001",9783
"2319","27153","Todd County, Minnesota","P002001",24895
"2320","27155","Traverse County, Minnesota","P002001",3558
"2321","30049","Lewis and Clark County, Montana","P002001",63395
"2322","30061","Mineral County, Montana","P002001",4223
"2323","27159","Wadena County, Minnesota","P002001",13843
"2324","27161","Waseca County, Minnesota","P002001",19136
"2325","27163","Washington County, Minnesota","P002001",238136
"2326","27165","Watonwan County, Minnesota","P002001",11211
"2327","27167","Wilkin County, Minnesota","P002001",6576
"2328","30057","Madison County, Montana","P002001",7691
"2329","30059","Meagher County, Montana","P002001",1891
"2330","30051","Liberty County, Montana","P002001",2339
"2331","30053","Lincoln County, Montana","P002001",19687
"2332","30055","McCone County, Montana","P002001",1734
"2333","30073","Pondera County, Montana","P002001",6153
"2334","30063","Missoula County, Montana","P002001",109299
"2335","30065","Musselshell County, Montana","P002001",4538
"2336","30067","Park County, Montana","P002001",15636
"2337","30069","Petroleum County, Montana","P002001",494
"2338","30071","Phillips County, Montana","P002001",4253
"2339","30089","Sanders County, Montana","P002001",11413
"2340","30075","Powder River County, Montana","P002001",1743
"2341","30077","Powell County, Montana","P002001",7027
"2342","30079","Prairie County, Montana","P002001",1179
"2343","30081","Ravalli County, Montana","P002001",40212
"2344","30083","Richland County, Montana","P002001",9746
"2345","30085","Roosevelt County, Montana","P002001",10425
"2346","30087","Rosebud County, Montana","P002001",9233
"2347","44003","Kent County, Rhode Island","P002001",166158
"2348","44005","Newport County, Rhode Island","P002001",82888
"2349","44007","Providence County, Rhode Island","P002001",626667
"2350","44009","Washington County, Rhode Island","P002001",126979
"2351","45001","Abbeville County, South Carolina","P002001",25417
"2352","45005","Allendale County, South Carolina","P002001",10419
"2353","45007","Anderson County, South Carolina","P002001",187126
"2354","45021","Cherokee County, South Carolina","P002001",55342
"2355","45011","Barnwell County, South Carolina","P002001",22621
"2356","45013","Beaufort County, South Carolina","P002001",162233
"2357","45015","Berkeley County, South Carolina","P002001",177843
"2358","45017","Calhoun County, South Carolina","P002001",15175
"2359","45019","Charleston County, South Carolina","P002001",350209
"2360","45003","Aiken County, South Carolina","P002001",160099
"2361","45037","Edgefield County, South Carolina","P002001",26985
"2362","45023","Chester County, South Carolina","P002001",33140
"2363","45025","Chesterfield County, South Carolina","P002001",46734
"2364","45027","Clarendon County, South Carolina","P002001",34971
"2365","45033","Dillon County, South Carolina","P002001",32062
"2366","45035","Dorchester County, South Carolina","P002001",136555
"2367","45029","Colleton County, South Carolina","P002001",38892
"2368","45031","Darlington County, South Carolina","P002001",68681
"2369","45049","Hampton County, South Carolina","P002001",21090
"2370","45039","Fairfield County, South Carolina","P002001",23956
"2371","45041","Florence County, South Carolina","P002001",136885
"2372","45043","Georgetown County, South Carolina","P002001",60158
"2373","45045","Greenville County, South Carolina","P002001",451225
"2374","45047","Greenwood County, South Carolina","P002001",69661
"2375","45065","McCormick County, South Carolina","P002001",10233
"2376","45051","Horry County, South Carolina","P002001",269291
"2377","45053","Jasper County, South Carolina","P002001",24777
"2378","45055","Kershaw County, South Carolina","P002001",61697
"2379","45057","Lancaster County, South Carolina","P002001",76652
"2380","45059","Laurens County, South Carolina","P002001",66537
"2381","45061","Lee County, South Carolina","P002001",19220
"2382","45063","Lexington County, South Carolina","P002001",262391
"2383","51550","Chesapeake city, Virginia","P002001",222209
"2384","45073","Oconee County, South Carolina","P002001",74273
"2385","51191","Washington County, Virginia","P002001",54876
"2386","51193","Westmoreland County, Virginia","P002001",17454
"2387","51195","Wise County, Virginia","P002001",41452
"2388","51197","Wythe County, Virginia","P002001",29235
"2389","51199","York County, Virginia","P002001",65464
"2390","51530","Buena Vista city, Virginia","P002001",6650
"2391","51540","Charlottesville city, Virginia","P002001",43475
"2392","51510","Alexandria city, Virginia","P002001",139966
"2393","51515","Bedford city, Virginia","P002001",6222
"2394","51520","Bristol city, Virginia","P002001",17835
"2395","51610","Falls Church city, Virginia","P002001",12332
"2396","51570","Colonial Heights city, Virginia","P002001",17411
"2397","51580","Covington city, Virginia","P002001",5961
"2398","51590","Danville city, Virginia","P002001",43055
"2399","51595","Emporia city, Virginia","P002001",5927
"2400","51600","Fairfax city, Virginia","P002001",22565
"2401","51690","Martinsville city, Virginia","P002001",13821
"2402","51620","Franklin city, Virginia","P002001",8582
"2403","51630","Fredericksburg city, Virginia","P002001",24286
"2404","51640","Galax city, Virginia","P002001",7042
"2405","51650","Hampton city, Virginia","P002001",137436
"2406","30101","Toole County, Montana","P002001",5324
"2407","30091","Sheridan County, Montana","P002001",3384
"2408","30093","Silver Bow County, Montana","P002001",34200
"2409","30095","Stillwater County, Montana","P002001",9117
"2410","30097","Sweet Grass County, Montana","P002001",3651
"2411","30099","Teton County, Montana","P002001",6073
"2412","31013","Box Butte County, Nebraska","P002001",11308
"2413","30103","Treasure County, Montana","P002001",718
"2414","30105","Valley County, Montana","P002001",7369
"2415","30107","Wheatland County, Montana","P002001",2168
"2416","30109","Wibaux County, Montana","P002001",1017
"2417","30111","Yellowstone County, Montana","P002001",147972
"2418","31001","Adams County, Nebraska","P002001",31364
"2419","31009","Blaine County, Nebraska","P002001",478
"2420","31011","Boone County, Nebraska","P002001",5505
"2421","31015","Boyd County, Nebraska","P002001",2099
"2422","31005","Arthur County, Nebraska","P002001",460
"2423","31003","Antelope County, Nebraska","P002001",6685
"2424","31007","Banner County, Nebraska","P002001",690
"2425","31017","Brown County, Nebraska","P002001",3145
"2426","31021","Burt County, Nebraska","P002001",6858
"2427","31023","Butler County, Nebraska","P002001",8395
"2428","31027","Cedar County, Nebraska","P002001",8852
"2429","31025","Cass County, Nebraska","P002001",25241
